mu_chain_1,tau_chain_1,phi_chain_1,mu_chain_2,tau_chain_2,phi_chain_2
0.4058498745849262,0.502606106869881,0.9854740439455187,0.4281146649263156,0.5479269190846264,0.9429368232200162
0.36096114729411327,0.502606106869881,0.9857631923806979,0.43790906265668944,0.5479269190846264,0.9491431808999823
0.39558912123074774,0.502606106869881,0.9857665398024176,0.4471298990826503,0.5479269190846264,0.9513655793849192
0.381862222620304,0.502606106869881,0.9846504059288065,0.4424996121480602,0.5479269190846264,0.9513655793849192
0.3592156737163444,0.502606106869881,0.9841882400846617,0.42120419628619027,0.5479269190846264,0.9485776168613369
0.38398722175340966,0.49739335389959277,0.9852367413577743,0.4454271367931737,0.5479269190846264,0.943802575544464
0.38756340633534336,0.49739335389959277,0.9861309051373518,0.45524581361769706,0.5479269190846264,0.9315105993230599
0.367609932123541,0.49739335389959277,0.9875831031434991,0.37889369527931277,0.5479269190846264,0.9387761294307249
0.38225187234753916,0.49693571904170025,0.9868683074458265,0.38314931321805434,0.5527218749322418,0.9443642879453371
0.4185890328691503,0.49693571904170025,0.9868683074458265,0.3759083453793813,0.5436342390160994,0.9443642879453371
0.4278604811070911,0.5006951421980814,0.9873157604708256,0.37630711742850587,0.5436342390160994,0.9335549712935937
0.3994903509064949,0.5006951421980814,0.984548165695763,0.37439099136183707,0.5436342390160994,0.9307304084939755
0.4340677325534304,0.513086429577282,0.9835952557031085,0.3575343576414839,0.5436342390160994,0.9340509688759832
0.3959040412845142,0.513086429577282,0.9830523676629532,0.3771767440602627,0.5458751044949445,0.9340509688759832
0.39653472247341814,0.513086429577282,0.9853250767242162,0.3601483063083978,0.5458751044949445,0.941415850336755
0.41072925439593855,0.513086429577282,0.984903696697228,0.4182122316976953,0.5458751044949445,0.9348015963865535
0.40870713810931086,0.514859199334294,0.9786279834854251,0.40922325942365384,0.5458751044949445,0.9329398537326953
0.4160598469162691,0.514859199334294,0.9838971429160114,0.39433573924436865,0.5458751044949445,0.9329398537326953
0.3772011100065114,0.514859199334294,0.9849043345576891,0.3994334007393127,0.550057212363191,0.9252930629771362
0.41345803226156086,0.514859199334294,0.985657291919976,0.41003289603364956,0.550057212363191,0.9252930629771362
0.4354450427446813,0.514859199334294,0.9849932367937316,0.4125423126489669,0.550057212363191,0.940590206952895
0.38739397867064457,0.514859199334294,0.9853158530408748,0.41466741053538025,0.550057212363191,0.940590206952895
0.4140429985832989,0.514859199334294,0.9832356833593863,0.449989504012388,0.5505488785604641,0.9432468002169433
0.4030946992995729,0.5235271256165771,0.9776651025213264,0.43508782477857155,0.5505488785604641,0.9432468002169433
0.37774936310161905,0.5235271256165771,0.9790087953824262,0.44071060451848965,0.5505488785604641,0.9459406537450926
0.38803178887088163,0.5235271256165771,0.9839172250471842,0.42498098697631237,0.5505488785604641,0.9511718957297843
0.38561573842146196,0.5256060833139276,0.9839172250471842,0.39241701801360257,0.5505488785604641,0.9466339129130542
0.3689315934015522,0.5256060833139276,0.979642276162881,0.4182705559916878,0.5505488785604641,0.9432731030876489
0.3939009156152932,0.5256060833139276,0.979642276162881,0.44385543573660347,0.5476354261670882,0.9398052600429232
0.3981782221501799,0.5256060833139276,0.9757271769203298,0.4383224169816635,0.5476354261670882,0.9399797193968829
0.39551623666633445,0.5256060833139276,0.9785881421602978,0.4655922870178333,0.5476354261670882,0.9463708693182525
0.4141354708750766,0.5256060833139276,0.9828411369622513,0.4511452686205648,0.5476354261670882,0.9480302772316088
0.41799840721952675,0.5256060833139276,0.9834718735591322,0.46815058673312315,0.5476354261670882,0.9497157350592645
0.4071581864676407,0.5256060833139276,0.9837930504361571,0.4756099371657388,0.5476354261670882,0.9497157350592645
0.4113489234763935,0.5256060833139276,0.9823161946980239,0.4716952943517956,0.5476354261670882,0.9497157350592645
0.4002944268989322,0.5256060833139276,0.9881172547585779,0.426810710226236,0.5476354261670882,0.9492737620158035
0.3650360752768074,0.5256060833139276,0.98787459904626,0.40966117617799097,0.5476354261670882,0.9502296433188133
0.3973461021149398,0.5256060833139276,0.9890756123249458,0.4808862228216334,0.5476354261670882,0.944137839836703
