mu_chain_1,tau_chain_1,Z_mean_chain_1,mu_chain_2,tau_chain_2,Z_mean_chain_2
0.35282581008742114,0.3624742418147774,0.9076093875509036,0.3063543359386913,0.2661988368433725,0.9243809537130465
0.355869706142752,0.3624742418147774,0.9076093875509036,0.3086128291271376,0.2661988368433725,0.9243809537130465
0.35821505496429296,0.3624742418147774,0.9076093875509036,0.32214680916806515,0.2661988368433725,0.9243809537130465
0.36262218035659993,0.3624742418147774,0.9076093875509036,0.32630052498614115,0.2661988368433725,0.9243809537130465
0.3645679509986012,0.3624742418147774,0.9076093875509036,0.3138759097250691,0.2661988368433725,0.9243809537130465
0.36210824062584396,0.3624742418147774,0.9076093875509036,0.3286001266163912,0.27084817082495277,0.9243809537130465
0.3576778199526546,0.3624742418147774,0.9076093875509036,0.32270918191811815,0.27084817082495277,0.9243809537130465
0.35393645980907734,0.3624742418147774,0.9076093875509036,0.32941652833814533,0.27084817082495277,0.9243809537130465
0.34310243302294624,0.3624742418147774,0.9076093875509036,0.3266225172980837,0.27084817082495277,0.9243809537130465
0.3464489075815888,0.3624742418147774,0.9076093875509036,0.3306658187234028,0.27084817082495277,0.9243809537130465
0.3546929628919217,0.3624742418147774,0.9076093875509036,0.3393992826772702,0.27084817082495277,0.9243809537130465
0.33998910026509993,0.3624742418147774,0.9076093875509036,0.3385401347502605,0.2724676132123639,0.9243809537130465
0.325412951065956,0.3624742418147774,0.9076093875509036,0.3416674079234669,0.2724676132123639,0.9243809537130465
0.32291810581055486,0.36308817661016685,0.9076093875509036,0.33697582506885704,0.2724676132123639,0.9243809537130465
0.3246225187391073,0.36308817661016685,0.9076093875509036,0.3455792439279391,0.2724676132123639,0.9243809537130465
0.32655917631480885,0.36308817661016685,0.9076093875509036,0.3544885051886103,0.27033593198546807,0.9243809537130465
0.33215354441328643,0.36308817661016685,0.9076093875509036,0.3601247041599156,0.27033593198546807,0.9243809537130465
0.33145855344987063,0.36308817661016685,0.9076093875509036,0.35714739540250295,0.27033593198546807,0.9243809537130465
0.32942746485000834,0.3646358242304131,0.9076093875509036,0.3569674881980704,0.27033593198546807,0.9243809537130465
0.31151496896054043,0.3646358242304131,0.9076093875509036,0.34814636338389193,0.27033593198546807,0.9243809537130465
0.3110581853148731,0.3646358242304131,0.9076093875509036,0.33476005931180064,0.27033593198546807,0.9243809537130465
0.3005020813543975,0.3646358242304131,0.9076093875509036,0.3332934179234036,0.27033593198546807,0.9243809537130465
0.304449327284879,0.3646358242304131,0.9076093875509036,0.3307768456134479,0.27033593198546807,0.9243809537130465
0.30766142863882356,0.3646358242304131,0.9076093875509036,0.3397917412788239,0.27033593198546807,0.9243809537130465
0.29445510471275493,0.3646358242304131,0.9076093875509036,0.34134391882244175,0.27033593198546807,0.9243809537130465
0.2876830354865632,0.3646358242304131,0.9076093875509036,0.3463557944419758,0.27033593198546807,0.9243809537130465
