Model,Z_prior,a_z,b_z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,Z_mean,Z_sd,Z_2.5%,Z_97.5%,Rhat_mu,Rhat_tau,Rhat_Z_mean,tau_accept_rate,z_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,1.0,1.3580511528512091,1.3580511528512091,0.36369331836960683,0.049648647073364756,0.2691710472529161,0.4563276610518639,0.7464462965386399,0.16975456767633998,0.5199624953689835,0.9758300931698134,0.8260202081588407,0.1582273614444441,0.6669301985835628,0.9849696198704704,1.8024399657204815,5.516125121139126,63.16172066889103,0.1965,0.006500000000000001,1.775501146625463,0.13589235770129632,1.7722079458915256,0.91792656587473
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,1.0,1.6975639410640113,0.8487819705320057,0.3278219909086197,0.029045285060954426,0.276889512609973,0.38331552036296457,0.24725345549273584,0.12688923109454994,0.11148720213434632,0.43842975745712826,0.9863847729341791,0.003771935972003383,0.9778395246830812,0.9881835402172237,1.222004060458822,6.485957355005038,1.0146543291064236,0.192,0.006500000000000001,1.7674458402312032,0.09795977789287272,1.7666379146176523,0.9330453563714903
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,1.0,1.6975639410640113,1.0185383646384067,0.3308588292737415,0.04256978084975123,0.2503047371385193,0.41198826681356515,0.3343605570431455,0.07449685650224971,0.23291106063525963,0.4949484657345768,0.9837901484724005,0.005689837474427944,0.9726744856224947,0.9908684199442002,1.0038380478468767,1.2420015401641764,1.025774992959829,0.1875,0.006500000000000001,1.7733282746212433,0.10337278116894164,1.7722276386328275,0.9352051835853131
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,1.0,1.6975639410640113,1.1882947587448078,0.33713072421716256,0.03935045139401995,0.26025030866834836,0.41566076616388714,0.35317856848548707,0.041892351762749636,0.2766722239257571,0.43423479436104745,0.9829178706848186,0.0024846806799000195,0.9778844262393833,0.9849473696203691,1.0667843722124752,1.0928471266373845,1.5247554771700205,0.198,0.007333333333333333,1.7711594832887734,0.10683844563213996,1.769846550202314,0.9395248380129589
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,1.0,1.6975639410640113,1.3580511528512091,0.3195360705278095,0.03409618479699302,0.2626175657826385,0.39263043931037145,0.4064405182397109,0.06813400780625177,0.31251601127676887,0.5550628818903333,0.9812937958953623,0.0045668302162046055,0.9768277584678676,0.9877844672388977,1.0689213252377838,1.0031153225241156,4.563528153195958,0.22349999999999998,0.0075,1.7722834075359661,0.08976155349177449,1.7719234116656997,0.9308855291576674
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,1.0,2.0370767292768135,0.8487819705320057,0.3480917796576,0.04544945719347166,0.2707596308612018,0.4372259787215667,0.3171150262650699,0.04807526751498421,0.23254644557915113,0.41805593714577394,0.9881731303737352,0.004750823446855641,0.9779717215345151,0.9917323450986183,1.2288096589002455,1.3705780681452384,1.4897921236642666,0.2185,0.005833333333333334,1.7755542728638989,0.11557153474665664,1.7737054659055431,0.9632829373650108
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,1.0,2.0370767292768135,1.0185383646384067,0.21266535788956678,0.1326182515718742,0.0525224537177524,0.40806790612128757,0.18606906558579192,0.1443319768784476,0.04180451481410696,0.40571221950500524,0.9859247379910108,0.0043008715842485215,0.9751896636770612,0.9893887454884234,5.839587622021125,4.925069343756169,1.9023203226225829,0.17099999999999999,0.006,1.7721721122288938,-0.017607091170646048,1.7740014479099309,0.9697624190064795
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,1.0,2.0370767292768135,1.1882947587448078,0.31115177780822,0.05758753351542689,0.17860839455002628,0.4360109145196086,0.32394757248029293,0.0352731992952801,0.2615278004559268,0.4062557651973323,0.9885972447704129,0.004060254737448039,0.9788004095652303,0.9927932233209552,1.3270910597593142,1.162573934973338,1.1208251993290081,0.213,0.006833333333333334,1.7723115550734132,0.08002791276224401,1.7724189152837386,0.9676025917926566
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,1.0,2.0370767292768135,1.3580511528512091,0.30743431757081086,0.05700510356915383,0.2024360554198991,0.39761509300918474,0.24955614864239,0.09410887808273713,0.14594116890763867,0.4235104901175186,0.9908311552724881,0.0028346025326602474,0.9846494612248704,0.995059046475649,2.197961170331436,4.094618259553328,1.5738019723198566,0.202,0.0075,1.7737443447983474,0.07863624544337244,1.7739170912630335,0.9697624190064795
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,2.5,1.3580511528512091,0.8487819705320057,0.3352838565871144,0.03268857940623423,0.27432521399026377,0.4030810202067117,0.8005457256236397,0.08216521931166394,0.6710797573546194,0.9278315727530585,0.9863203328329028,0.006491657830946313,0.9713136941570437,0.995073786190661,1.006150228213175,1.313590120786338,1.5739240851692207,0.198,0.010166666666666666,1.7696929106524393,0.10081396318324157,1.768730154668339,0.9200863930885529
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,2.5,1.3580511528512091,1.0185383646384067,0.3326190268028373,0.03646778623282384,0.260031318817328,0.40210897337945506,0.8756300180998592,0.0572273501488452,0.7761181443594637,0.9892099482525185,0.9867342337541686,0.005456434636946056,0.9760070854025776,0.9955344312181341,1.020298250976422,1.0403873656124298,1.0436135691792041,0.202,0.0075,1.7713703312165532,0.10030570583382672,1.7704410498413887,0.9244060475161987
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,2.5,1.3580511528512091,1.1882947587448078,0.33276474772775033,0.03420618075979628,0.2681025383167566,0.4017657124374158,0.8400757271369735,0.0684486859016763,0.71312736279377,0.94124713731404,0.9805959758355581,0.00535261040769204,0.9677686296068124,0.9879756519813041,1.0010799543347189,1.4740967745986615,1.0790719537642735,0.1985,0.007,1.7737895561147834,0.10233536135198826,1.7727505273350792,0.9222462203023758
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,2.5,1.3580511528512091,1.3580511528512091,0.33913585130408147,0.03458935118393849,0.2681223118619256,0.4060515263824278,0.8944798855926485,0.043249167737013774,0.8010640274786994,0.9672678984316573,0.9815447605260641,0.005606475313546614,0.9699865165136615,0.9892878743700261,1.005763203634675,1.3114359061617562,1.0566176652141515,0.1925,0.006833333333333334,1.7782614364304483,0.11191849591100692,1.7766557046972082,0.9222462203023758
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,2.5,1.6975639410640113,0.8487819705320057,0.3464715492290688,0.0349990436958537,0.2765230555326401,0.40970603567523234,0.39034515505996425,0.05652077766713982,0.28457294503699626,0.4756235934869823,0.9810412466424736,0.0035678650307979076,0.9761553758514916,0.9863980861010799,1.0630109408033932,1.5605651469138255,1.080607620266916,0.1975,0.007166666666666667,1.77319382655085,0.11967046345025993,1.771064649273127,0.9395248380129589
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,2.5,1.6975639410640113,1.0185383646384067,0.33710231518061173,0.0401687124072341,0.2618094874103773,0.4149745595926828,0.47376987139450183,0.05645172421985612,0.37570189209131394,0.5883332865032522,0.9840294713686334,0.007102850026258681,0.9728422904137867,0.993681799184519,1.155307257343942,2.0785158022760606,1.296256698070883,0.20550000000000002,0.008333333333333333,1.7726391091541331,0.10686491467001351,1.7713288763283666,0.937365010799136
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,2.5,1.6975639410640113,1.1882947587448078,0.34264780041897186,0.03554422149461699,0.2712319860231328,0.40489265984215067,0.3819026939069518,0.07205003147074071,0.2561763011249504,0.48330580895834574,0.9785225381293448,0.004478449030131177,0.9688431293857495,0.9827355454606755,0.9994101457172367,1.401465272715078,2.5059757846080353,0.214,0.007166666666666667,1.7757793949229452,0.10952911929208213,1.7743154706919386,0.9395248380129589
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,2.5,1.6975639410640113,1.3580511528512091,0.3412717810690062,0.035487698841765176,0.2810139406399197,0.4182347464507675,0.40477240950335913,0.04905286106862309,0.3161313547032818,0.4828321488130756,0.9855059177808007,0.003074109548898037,0.9800816971914236,0.9908420878998999,1.0234590122487137,1.2857943315607085,1.3299962095956679,0.20650000000000002,0.007833333333333333,1.7750479489938633,0.11527740787635712,1.7732167041074522,0.9395248380129589
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,2.5,2.0370767292768135,0.8487819705320057,0.35256713330888173,0.05168183245154699,0.2653849344199777,0.47285998590651723,0.3375483727999493,0.031224276818507028,0.27701676922133894,0.3849427955309683,0.9840739562122606,0.003459324087513851,0.9797503413321212,0.9894265934089667,1.160495192437803,1.004651681239618,1.8892040466692186,0.20500000000000002,0.006833333333333334,1.7780316053785146,0.12780106834955834,1.7753508872680417,0.9676025917926566
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,2.5,2.0370767292768135,1.0185383646384067,0.33062461377924324,0.052368908707852345,0.24306669729944358,0.4341072958382599,0.31543326345040806,0.03409135293818583,0.2541656242143475,0.3975246888643639,0.9876172942913656,0.005842959995494468,0.9727332956169249,0.9930784304897099,1.4442066745111906,1.8883127326379616,2.2339058821952937,0.186,0.007333333333333333,1.7712656214052658,0.10107674297967426,1.7702921086261465,0.9697624190064795
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,2.5,2.0370767292768135,1.1882947587448078,0.33345520443009247,0.03416894252174071,0.2693430491721789,0.4017619304176365,0.26770255598189263,0.06693874033706247,0.19425940269958059,0.42496938995883526,0.9848211801330033,0.004453775564288429,0.9777576942439268,0.9904582778849456,1.1567122684293234,1.4655624468472321,1.8045042262899171,0.22749999999999998,0.006999999999999999,1.774585952199387,0.10767836804048633,1.7732320569126718,0.9719222462203023
Ind_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,2.5,2.0370767292768135,1.3580511528512091,0.34078390925163776,0.03829220861328683,0.2739017069875144,0.4207771440693137,0.3552232404705719,0.0695196756168576,0.23700100978684793,0.4786395934696459,0.9866107285065282,0.0050960798779581505,0.9805661606620072,0.9918154110540861,1.0642912434962175,1.6903080320133461,5.801243624118117,0.20400000000000001,0.007666666666666667,1.7716128496750188,0.1084992708525599,1.770200002626945,0.9676025917926566
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,5.0,1.3580511528512091,0.8487819705320057,0.33799574161558116,0.03765647630048841,0.26510136610710094,0.4144570892952017,0.7452385509683654,0.06737099537329776,0.5775526135235924,0.8603452718505818,0.9816067991672537,0.002921768873767706,0.9748381729217545,0.9847736355454222,1.0805051843952822,1.002263835446216,1.4027052020698243,0.194,0.0075,1.7750490622017319,0.10948843561772194,1.7735854701364226,0.9136069114470843
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,5.0,1.3580511528512091,1.0185383646384067,0.33566032375251803,0.038554214351651454,0.26239428641981355,0.4112532566895677,0.8970665218637192,0.07220586819715773,0.7709974981596137,0.9961555293416332,0.9883799896889034,0.005374763655081923,0.9777053892574896,0.994000647549305,0.9999750386551237,1.6882638083081076,2.616917776984926,0.214,0.005833333333333334,1.773773022151051,0.10271374877560133,1.7727120166548296,0.9200863930885529
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,5.0,1.3580511528512091,1.1882947587448078,0.32782937120432215,0.033852898823843465,0.25794789971020016,0.39280149582183593,0.8875971455144427,0.035131182000654265,0.8115576052500248,0.9547578656847192,0.9866730502313421,0.0036076709961308682,0.9791574606617722,0.9923620856033487,1.0104197296954085,1.0205166915737482,0.9997939067135433,0.177,0.006166666666666667,1.7723573146278904,0.09601740476431225,1.7716688169100274,0.9244060475161987
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,5.0,1.3580511528512091,1.3580511528512091,0.3266929299805198,0.03708044462948199,0.25547495361580946,0.3966377689374668,0.9012731338059397,0.036898103778942995,0.8226262596165395,0.9802720204952354,0.9854205339991065,0.0031283311231012027,0.979348939926464,0.9915954601299891,0.9999545617118616,1.0287705240820886,1.024399331481709,0.177,0.008166666666666666,1.774743807577513,0.09583056400271908,1.774071524497951,0.9244060475161987
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,5.0,1.6975639410640113,0.8487819705320057,0.33351338983477796,0.039115896313506225,0.26537965099024424,0.41350071351231016,0.35298433038001403,0.04672592851974424,0.2937229486013337,0.4609061219024314,0.9868821997257708,0.005166550656676968,0.9693721087312087,0.9911893869334202,1.0480988675196343,1.7829917771331583,1.1998260038775688,0.198,0.007833333333333333,1.7725792773058857,0.10490913471861792,1.771386036966405,0.9352051835853131
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,5.0,1.6975639410640113,1.0185383646384067,0.33863597937280215,0.038286269632326224,0.26558826156836257,0.41398896375979855,0.4098910272036311,0.058718816505183714,0.26794475909882554,0.5072556995020265,0.9806877409727778,0.002069749771197364,0.9780067617425341,0.9858246265366141,1.0102493889793835,1.1214815532381426,0.9995019397623222,0.1925,0.006833333333333334,1.7756128879100352,0.1081406079353865,1.7742338258972359,0.9395248380129589
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,5.0,1.6975639410640113,1.1882947587448078,0.3421260291205169,0.036024345025719266,0.2680648395594096,0.407648235282921,0.3783972544734379,0.030859214979272215,0.32491121926248373,0.43327916514465575,0.9852838666520113,0.0021305180290155643,0.9812608878215743,0.9892966054976958,1.0170686776832556,1.8620593856695762,1.2401179853248465,0.1985,0.006500000000000001,1.7739142802811667,0.10988448926043416,1.7724227294405444,0.9330453563714903
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,5.0,1.6975639410640113,1.3580511528512091,0.33711442813911985,0.03725016007974536,0.2676006029893084,0.40646193502481287,0.43438401453219333,0.08060164688667008,0.28524773173921825,0.5961121173796652,0.9853391183357837,0.004073575341595535,0.9731037886194921,0.9925173189833009,1.0015781944908346,1.2812799220524387,1.1981190828388772,0.2155,0.005666666666666666,1.7745378341324005,0.10738375370149156,1.7732017027309799,0.9416846652267818
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,5.0,2.0370767292768135,0.8487819705320057,0.36145752385454993,0.04379121974767929,0.29122980594423764,0.46538024983428367,0.30291473527723456,0.04458187943387427,0.22647865905730805,0.4099781315705345,0.9802051384620409,0.0020062108066748845,0.9765577536549701,0.9827275070651383,0.9993880495220904,1.0698557787496843,1.1450621869748887,0.20700000000000002,0.006333333333333333,1.7739657576003163,0.13240494866901587,1.7709311343226033,0.9676025917926566
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,5.0,2.0370767292768135,1.0185383646384067,0.3395515158122805,0.050145100565180206,0.24307421670569068,0.43257391836631415,0.3632799448423954,0.043714229498651544,0.2894767193287693,0.45179075368392074,0.9871915530089346,0.0041452906829469935,0.9760535755942258,0.9903635084740777,0.9993969122979429,1.0269106470095064,1.0044265923580773,0.21000000000000002,0.004833333333333334,1.7754613197716718,0.10943551797001419,1.7740022330631078,0.9676025917926566
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,5.0,2.0370767292768135,1.1882947587448078,0.3347969247762438,0.038936390143767305,0.24430315204361017,0.39778579625814675,0.37002197637266493,0.05836138158096752,0.29418220355868624,0.5101418658562048,0.9874312739538844,0.0036568530934734406,0.9828545531605211,0.9929807867815367,1.1328027095278475,1.011779197928104,1.9921978614954428,0.195,0.006833333333333334,1.7691375555055424,0.1056892338397119,1.7678879659916271,0.9697624190064795
Ind_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,5.0,2.0370767292768135,1.3580511528512091,0.3102740104682537,0.030577434406242825,0.25183877903332214,0.37430352991982657,0.308512947836193,0.07695501113504727,0.20290263141709206,0.46706819747266093,0.9824143558319286,0.006125880350007424,0.9700887570309407,0.9901578153285375,1.0117749003709395,1.1580573172536155,1.1570277568237248,0.224,0.007166666666666667,1.774619630058281,0.07652169415681076,1.7748868131538624,0.9676025917926566
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,1.0,1.3580511528512091,0.8487819705320057,0.34388695856636553,0.034969579178034615,0.2742194789420702,0.4101824879250816,0.5613556375510721,0.28365141804098737,0.23719234928409422,0.9016244583871798,0.9841578302446253,0.003445100872922004,0.9771731679106838,0.9883571724693915,1.0409871984354782,10.748527725637363,1.1656466843777948,0.199,0.006166666666666667,1.7754148359647495,0.11255544661170544,1.7737599646818831,0.9092872570194385
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,1.0,1.3580511528512091,1.0185383646384067,0.281648023076945,0.06767916223254995,0.15471096384648675,0.39714445526709746,0.4882310196583082,0.3846372639388328,0.08713347773009691,0.927962288321861,0.9880034558753878,0.0018605325816419792,0.9852401909225446,0.9907802528817261,1.9114996541365812,17.54290257678414,1.0181448724899096,0.184,0.007166666666666667,1.7688946074197422,0.04858676655450166,1.7701398391583218,0.9071274298056156
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,1.0,1.3580511528512091,1.1882947587448078,0.32652722605216183,0.030020181179913074,0.2671564481236762,0.38147339361920846,0.5619080567170033,0.2564048026286601,0.2564658339979853,0.9261425581581318,0.9833698472042901,0.003510513279776763,0.9735943413350299,0.9892849656522577,1.0233769797488328,3.478398364830696,1.0072024148393122,0.184,0.007666666666666667,1.7740706580850238,0.09971681878355912,1.7731819220763136,0.9028077753779697
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,1.0,1.3580511528512091,1.3580511528512091,0.3637065720208549,0.04964855058327935,0.2691842876513395,0.45634214005602347,0.7464462965386399,0.16975456767633998,0.5199624953689835,0.9758300931698134,0.8260202081588407,0.1582273614444441,0.6669301985835628,0.9849696198704704,1.8023940799873759,5.516125121139126,63.16172066889103,0.1965,0.006500000000000001,1.7755021770880595,0.1359050878794719,1.7722080021990385,0.91792656587473
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,1.0,1.6975639410640113,0.8487819705320057,0.327834500063354,0.029047465442595885,0.27689713377730796,0.3833314236449115,0.24725345549273584,0.12688923109454994,0.11148720213434632,0.43842975745712826,0.9863847729341791,0.003771935972003383,0.9778395246830812,0.9881835402172237,1.2220762001804835,6.485957355005038,1.0146543291064236,0.192,0.006500000000000001,1.7674465302322337,0.0979722595015245,1.7666379127831975,0.9330453563714903
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,1.0,1.6975639410640113,1.0185383646384067,0.3308738655813039,0.04257084536557963,0.25031681042231324,0.41200693775368374,0.3343605570431455,0.07449685650224971,0.23291106063525963,0.4949484657345768,0.9837901484724005,0.005689837474427944,0.9726744856224947,0.9908684199442002,1.0038389723640813,1.2420015401641764,1.025774992959829,0.1875,0.006500000000000001,1.773329150225957,0.10338778497644376,1.7722276395585865,0.9352051835853131
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,1.0,1.6975639410640113,1.1882947587448078,0.3371464022872863,0.03935136695248839,0.2602650194202823,0.41567756480308715,0.35317856848548707,0.041892351762749636,0.2766722239257571,0.43423479436104745,0.9829178706848186,0.0024846806799000195,0.9778844262393833,0.9849473696203691,1.0667854118309583,1.0928471266373845,1.5247554771700205,0.198,0.007333333333333333,1.7711604273870807,0.10685409913660976,1.7698465499930949,0.9395248380129589
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,1.0,1.6975639410640113,1.3580511528512091,0.3195514076840435,0.03409687166564541,0.26263213922692125,0.39264717190008463,0.4064405182397109,0.06813400780625177,0.31251601127676887,0.5550628818903333,0.9812937958953623,0.0045668302162046055,0.9768277584678676,0.9877844672388977,1.0689232091824192,1.0031153225241156,4.563528153195958,0.22349999999999998,0.0075,1.7722841841157255,0.08977686631695302,1.7719234126269066,0.9308855291576674
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,1.0,2.0370767292768135,0.8487819705320057,0.34811278209758206,0.04545114723224959,0.2707775878821596,0.43725166056590326,0.3171150262650699,0.04807526751498421,0.23254644557915113,0.41805593714577394,0.9881731303737352,0.004750823446855641,0.9779717215345151,0.9917323450986183,1.2288381691440937,1.3705780681452384,1.4897921236642666,0.2185,0.005833333333333334,1.775555636436066,0.11559249450519843,1.7737054650728283,0.9632829373650108
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,1.0,2.0370767292768135,1.0185383646384067,0.2126765609563941,0.132628720686243,0.05252265301136327,0.4080912853228861,0.18606906558579192,0.1443319768784476,0.04180451481410696,0.40571221950500524,0.9859247379910108,0.0043008715842485215,0.9751896636770612,0.9893887454884234,5.839915958729532,4.925069343756169,1.9023203226225829,0.17099999999999999,0.006,1.7721720019210192,-0.01759590830622887,1.7740014486729379,0.9697624190064795
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,1.0,2.0370767292768135,1.1882947587448078,0.3111721786884785,0.057589953421667124,0.17862422594778715,0.4360375382441792,0.32394757248029293,0.0352731992952801,0.2615278004559268,0.4062557651973323,0.9885972447704129,0.004060254737448039,0.9788004095652303,0.9927932233209552,1.327124731809185,1.162573934973338,1.1208251993290081,0.213,0.006833333333333334,1.7723124758340856,0.08004829627154292,1.7724189155199466,0.9676025917926566
Ind_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,1.0,2.0370767292768135,1.3580511528512091,0.3074519072520501,0.05701109131241158,0.2024424861935177,0.3976397753972037,0.24955614864239,0.09410887808273713,0.14594116890763867,0.4235104901175186,0.9908311552724881,0.0028346025326602474,0.9846494612248704,0.995059046475649,2.1980713541421313,4.094618259553328,1.5738019723198566,0.202,0.0075,1.7737451233564514,0.07865380489753827,1.77391709126282,0.9697624190064795
Ind_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,2.5,1.3580511528512091,0.8487819705320057,0.335296608877173,0.03268903164493803,0.2743372650111897,0.4030953991323359,0.8005457256236397,0.08216521931166394,0.6710797573546194,0.9278315727530585,0.9863203328329028,0.006491657830946313,0.9713136941570437,0.995073786190661,1.0061477989653285,1.313590120786338,1.5739240851692207,0.198,0.010166666666666666,1.7696936282047024,0.10082656859027546,1.7687301540829958,0.9200863930885529
Ind_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,2.5,1.3580511528512091,1.0185383646384067,0.3326325420300976,0.03646851359372321,0.26004484967655583,0.4021230147429859,0.8756300180998592,0.0572273501488452,0.7761181443594637,0.9892099482525185,0.9867342337541686,0.005456434636946056,0.9760070854025776,0.9955344312181341,1.0202992998483134,1.0403873656124298,1.0436135691792041,0.202,0.0075,1.7713710861807435,0.10031909712542073,1.7704410464500677,0.9244060475161987
Ind_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,2.5,1.3580511528512091,1.1882947587448078,0.33277800599138047,0.034206741388063185,0.2681145959830885,0.4017802913821869,0.8400757271369735,0.0684486859016763,0.71312736279377,0.94124713731404,0.9805959758355581,0.00535261040769204,0.9677686296068124,0.9879756519813041,1.0010809262540241,1.4740967745986615,1.0790719537642735,0.1985,0.007,1.7737903141489997,0.10234849204300503,1.7727505277722075,0.9222462203023758
Ind_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,2.5,1.3580511528512091,1.3580511528512091,0.33915001876086115,0.03458996789279894,0.26813481448336735,0.4060663808656088,0.8944798855926485,0.043249167737013774,0.8010640274786994,0.9672678984316573,0.9815447605260641,0.005606475313546614,0.9699865165136615,0.9892878743700261,1.0057644666558743,1.3114359061617562,1.0566176652141515,0.1925,0.006833333333333334,1.7782623229252177,0.11193254747505595,1.7766557067793267,0.9222462203023758
Ind_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,2.5,1.6975639410640113,0.8487819705320057,0.3464866261127203,0.03499953249647691,0.27653789035240545,0.4097224442907436,0.39034515505996425,0.05652077766713982,0.28457294503699626,0.4756235934869823,0.9810412466424736,0.0035678650307979076,0.9761553758514916,0.9863980861010799,1.0630123361788966,1.5605651469138255,1.080607620266916,0.1975,0.007166666666666667,1.7731948387623255,0.11968548018335831,1.7710646479577938,0.9395248380129589
Ind_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,2.5,1.6975639410640113,1.0185383646384067,0.3371181311317333,0.04016951017190725,0.26182315629166913,0.414991744550154,0.47376987139450183,0.05645172421985612,0.37570189209131394,0.5883332865032522,0.9840294713686334,0.007102850026258681,0.9728422904137867,0.993681799184519,1.1553084517501309,2.0785158022760606,1.296256698070883,0.20550000000000002,0.008333333333333333,1.7726400573646974,0.10688068108294982,1.7713288739718878,0.937365010799136
