Model,Z_prior,a_z,b_z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,phi_mean,phi_sd,phi_2.5%,phi_97.5%,Z_mean,Z_sd,Z_2.5%,Z_97.5%,Rhat_mu,Rhat_tau,Rhat_phi,Rhat_Z_mean,tau_accept_rate,phi_accept_rate,z_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,1.0,1.6975639410640113,1.0185383646384067,0.3725723151461411,0.04327443424938098,0.27652570434965057,0.4499784572863505,0.3813477839087245,0.09414987257965803,0.2462793392106465,0.5135957513086916,0.9370154410502952,0.05173233907822972,0.808624253721769,0.99,0.9824314129753396,0.0046631204414417805,0.972787227901941,0.9871970713505052,1.1399558688256972,4.880967166414857,1.131033686702386,1.6717525274082266,0.1805,0.726,0.007166666666666667,1.7331403465656834,0.11322594645857233,1.7313085442123248,0.9481641468682506
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,1.0,1.6975639410640113,1.1882947587448078,0.3789174327832562,0.04336347982047739,0.303596314196824,0.4702378161765713,0.46277862658808505,0.06540683393850949,0.3862305834596037,0.5792564583966705,0.910127553473073,0.07593798316881809,0.7126468493316305,0.9885529135793728,0.9887471682856589,0.004456780682686952,0.9749779908651366,0.992490955394163,1.0225219965109218,2.788026631316205,1.0772238068672408,1.6644305294837625,0.1805,0.6755,0.007166666666666667,1.7179891906910496,0.10303765792805931,1.7167514730087696,0.9503239740820735
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,1.0,1.6975639410640113,1.3580511528512091,0.36286301185673836,0.036979815658452965,0.290835473792724,0.43295078878567794,0.44897665247016577,0.12525567967877077,0.2990510400977595,0.6206659330071711,0.8893119909033973,0.059460684949716826,0.7583411043710857,0.9868750724755235,0.9865676124011137,0.00593726571325295,0.9768927628643862,0.9925216913411393,1.0084043861238818,6.493569185676724,1.044040284976022,2.162189050350704,0.1915,0.634,0.008666666666666666,1.7238946954242103,0.09055252215262477,1.72337689109105,0.9481641468682506
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,1.0,2.0370767292768135,0.8487819705320057,0.3473744889472719,0.0604675019175792,0.23116710754307596,0.45343526668130274,0.2835554815777088,0.03029613054087186,0.2057457556133267,0.34416244883220715,0.5103129065441957,0.2183946589708767,-0.00765047881334306,0.8204805328552014,0.9845968092871727,0.005104104233472992,0.9736442081620797,0.9920671606459619,1.322272432022698,1.0001951583946311,1.1062031221101571,1.0023613389890897,0.195,0.38049999999999995,0.006833333333333334,1.7642139781026147,0.11115789670918087,1.7626131295934586,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,1.0,2.0370767292768135,1.0185383646384067,0.35549560604113845,0.04306067990405228,0.26834598627117157,0.43815729186636365,0.3474041644456172,0.07439462895094044,0.25521610093430036,0.4974363798453574,0.22436077396366244,0.17993910580972844,-0.23556561927474973,0.5119068625573844,0.988772629394254,0.0044208847415810205,0.9786529810849576,0.9934974998357881,1.2034355526545666,1.1682705027172071,1.412143805369177,1.1073775086313953,0.20400000000000001,0.3115,0.007166666666666667,1.7671503317885306,0.12329803020641796,1.76475050263169,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,1.0,2.0370767292768135,1.1882947587448078,0.35007856470049203,0.051080801188875195,0.2527682510391434,0.46949552398576894,0.30588885705087854,0.05680590015292462,0.20105690017773803,0.38898347007843737,0.7332704643278498,0.11612359463726156,0.5461214616987232,0.9689261020780555,0.983012761967791,0.0030457042691553644,0.9774075467991733,0.986386563163509,1.0189682274106893,1.140827832785067,1.29845586292205,2.4475013591229535,0.1845,0.479,0.006333333333333333,1.7628485878665665,0.11394410934301777,1.761065093740092,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,1.0,2.0370767292768135,1.3580511528512091,0.29582591925167195,0.08595998096143093,0.1537699989120952,0.4391030362796277,0.27390005269492274,0.1616862895567679,0.10294828656710132,0.5149372452246753,0.6456308146654236,0.2627323703376104,0.042499213861853916,0.9744038616714045,0.9860190855697206,0.004607872756245716,0.9717875204844826,0.9924007456344294,2.571403768319661,5.22051057409212,1.0052421916877885,1.0498625715296952,0.1815,0.538,0.0065,1.7620891652616486,0.055566533247802655,1.763117861152301,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,2.5,1.3580511528512091,0.8487819705320057,0.41899909781593203,0.04031867828072073,0.3396051176006385,0.4948209476249644,0.6752045939250099,0.04014160754225891,0.586661833322447,0.7545187744895182,0.9539345595821647,0.028189664651784647,0.8829718603450522,0.9895682903881654,0.9843236653103083,0.0021234541289038436,0.9808074234691654,0.9876282088906679,1.0016489574589313,1.2749853733173047,1.140080218194518,1.2551328049067279,0.195,0.8415,0.007,1.6618513486727835,0.07018096532830662,1.6621647601453469,0.9330453563714903
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,2.5,1.3580511528512091,1.0185383646384067,0.43255713937596413,0.03726088870633513,0.36198975342231055,0.5071379659516764,0.7359306212621982,0.05487578783114987,0.6174521082939078,0.8069466272863473,0.9534001636689147,0.03633670827249736,0.8608386027251698,0.9897371272717361,0.9890258106650643,0.0030229337741962442,0.9837509260037954,0.9936937925284687,1.0052108560213553,1.2406985269062947,1.167314487043471,1.002501159258966,0.1835,0.7809999999999999,0.005833333333333334,1.6470113757412312,0.06375406039049018,1.6475571683470833,0.937365010799136
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,2.5,1.3580511528512091,1.1882947587448078,0.42870910716433747,0.04149814181832247,0.3479373468970783,0.5057274019736343,0.7430050259696197,0.036240319079320724,0.6670598986994206,0.8038294655749244,0.9394626269828948,0.0440156550650861,0.8367603137042875,0.9899560838701453,0.9855946397325117,0.004511955749650929,0.9775830658108903,0.9901842649663678,0.9998024271258737,0.9997690940912014,1.1273626698489256,1.967538563316537,0.2005,0.7629999999999999,0.0061666666666666675,1.653277294725631,0.060696491002454535,1.653949837422473,0.9395248380129589
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,2.5,1.3580511528512091,1.3580511528512091,0.30515372597469465,0.13996627382190632,0.10793172517885653,0.505783683810969,0.3994460960839567,0.3384306169207281,0.05380906738842384,0.7798411298207115,0.5455908690279744,0.39304816017317484,-0.023408125501561766,0.9870203153788204,0.9754054264023292,0.009032320183659901,0.9625151163222844,0.9887661819874562,4.96003827945702,25.738472304508633,5.439492441020468,1.4691059983918837,0.206,0.526,0.008666666666666666,1.7022019166391393,0.013291062740993688,1.7039911844337614,0.9222462203023758
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,2.5,1.6975639410640113,0.8487819705320057,0.3768921756325492,0.03889441079229367,0.30695745333940966,0.46516720471093187,0.40181926427651626,0.01741768886440353,0.3648363069731806,0.4365222943318654,0.8514877300266418,0.07300669195558297,0.7242675453417234,0.9752547322283125,0.9831502089533618,0.004043779453348537,0.9772463507958083,0.9874521595017152,1.020923696753598,1.056800071532037,1.1525097224583907,6.756127093570105,0.1885,0.5935,0.007166666666666667,1.7386207637700541,0.11587458241426112,1.7366315212463515,0.9460043196544277
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,2.5,1.6975639410640113,1.0185383646384067,0.36847708365528253,0.04628083354513625,0.27602702259789075,0.4619898634943044,0.47761919345627346,0.03562193878837025,0.42216991590288844,0.5806229587856327,0.9121682253345735,0.0980779288448695,0.6020292204690874,0.9882290759422628,0.9764068953870394,0.03413968349064397,0.9377215771373347,0.9904783309603227,1.0025003090031561,1.4851996868544008,1.2898011211232865,1.0522888949131968,0.20450000000000002,0.6855,0.006500000000000001,1.7201950733542746,0.0931742189246997,1.7195277782330691,0.9481641468682506
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,2.5,1.6975639410640113,1.1882947587448078,0.3855133910268311,0.04702832866591878,0.3007698077648351,0.48057802378089554,0.5044255575404605,0.05074674410543468,0.3866822992026535,0.5940395953249304,0.8626822450001116,0.09813455086198651,0.6583961962408318,0.9821578787012455,0.9833745414739843,0.004814981521984401,0.9720383686710669,0.9883938567474898,1.0804495511831849,1.238208505423113,2.012320333372164,1.0227310388689033,0.183,0.6234999999999999,0.004666666666666667,1.7210116737953494,0.10779557902309772,1.7194903725931996,0.9524838012958964
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,2.5,1.6975639410640113,1.3580511528512091,0.37667699804756677,0.03962644374264139,0.3030381665581514,0.4592759528058987,0.46185346470795885,0.07293481087573694,0.378913708981328,0.6163993767004088,0.934046698846288,0.06577879081818572,0.7691146738485346,0.99,0.9902967087840647,0.004400003544795129,0.9714679102227151,0.994358556971345,1.0559274998785277,2.181304428329518,1.0011916119048514,1.3278725802318985,0.195,0.7115,0.008166666666666668,1.7178629296275398,0.10268053690760504,1.7166462920626764,0.9438444924406048
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,2.5,2.0370767292768135,0.8487819705320057,0.5245337290623892,0.031061672416832338,0.46347404821024657,0.5864792892229057,0.7791697892905557,0.03345502514748462,0.7192524439720368,0.8413048483034568,0.32058689160998194,0.08926319363314549,0.1449993660934471,0.5107610157024831,0.6799750101545399,0.0039787477715900075,0.677784867762635,0.6931303354326693,1.014591230991141,1.0114781944881766,1.0599033013486183,1.1072698914133914,0.198,0.3075,0.007,1.8172740260307922,0.27214624262269843,1.7987243349725048,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,2.5,2.0370767292768135,1.0185383646384067,0.3874290473968769,0.08455554152751486,0.255531258553702,0.5511125866507501,0.4320944605674283,0.08311900210715953,0.3239127473118866,0.5719750726962254,0.47601045208933956,0.19899601894095384,0.03776530963219976,0.7392046563054309,0.922005944613077,0.1261831375831874,0.6779452036174985,0.9917356018441202,1.7458730827669053,1.2739212202123242,1.5522358710373279,1.3433067403113539,0.2135,0.375,0.006333333333333333,1.7658231449545692,0.15115255973180253,1.7612450234064396,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,2.5,2.0370767292768135,1.1882947587448078,0.3410307876313751,0.06049106821086638,0.21740693171313993,0.448855373610179,0.2968867954825088,0.016405924891973147,0.25800022511608434,0.3352096901614093,0.4494794799327758,0.1421877695238259,0.22744527181673424,0.8326331338021744,0.9801690227810355,0.004486920138621215,0.9757374955259154,0.9885604788047605,1.3036122945921444,1.0074184860325965,1.338435217946653,2.3275681341337386,0.1935,0.372,0.005333333333333334,1.7621532472650907,0.10482735380260519,1.7609351734661272,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,2.5,2.0370767292768135,1.3580511528512091,0.3273954712534126,0.040518771095435974,0.2481159265781689,0.40581886967082015,0.37425684655730906,0.05218726162278941,0.30200648141446484,0.4987762944075639,0.602332822545077,0.16485879466435915,0.2640168758421073,0.87233497266702,0.9822500255034761,0.00483461693972195,0.9745597831544939,0.9930200105820033,1.0037038166533414,1.004269836110376,1.0688362976672414,1.7398858236960615,0.2005,0.3905,0.007833333333333333,1.7570799131609727,0.08267448836099323,1.757032295594643,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,5.0,1.3580511528512091,0.8487819705320057,0.4541273849898447,0.05263149993381217,0.35205409291087797,0.5456934910368669,0.7567668084903144,0.10292011510207041,0.6095129872728784,0.9023261290807283,0.7230548731772581,0.22724941908429225,0.36965316697704104,0.9790280812662513,0.8277219520010363,0.15047852858258057,0.6732366688540602,0.9813685202608339,1.798301876970819,3.929270676460955,4.994580867157656,47.794407553540395,0.2245,0.5605,0.005166666666666667,1.714128315723675,0.1459074867191213,1.709754551372211,0.9265658747300216
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,5.0,1.3580511528512091,1.0185383646384067,0.41669275099385733,0.042713664373945325,0.33031068719033835,0.5054071439688853,0.7283508263405556,0.032914146671714765,0.6725178741767645,0.7881175617869312,0.9091546534376819,0.05883180232357806,0.7859115762517709,0.99,0.9806980059063408,0.0022776257391629202,0.9774576309196193,0.9844772420016149,0.999438965656394,1.1661564022562352,1.1824497779205494,0.9999557305759335,0.216,0.6970000000000001,0.006833333333333334,1.6594029040125153,0.05668024406155753,1.660228480091465,0.9308855291576674
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,5.0,1.3580511528512091,1.1882947587448078,0.4328779981143852,0.040761552469968224,0.34966079743051287,0.5118322490585848,0.7531484719554871,0.03207957803170593,0.6974157524145982,0.8065159417142406,0.929628238465523,0.05187291580646438,0.8058157379607546,0.99,0.9855270675817365,0.005299442836261868,0.9730863932336368,0.9915540419243296,1.0098021898168186,1.0299374252998417,1.2946223079279005,1.0104396283290122,0.211,0.739,0.008166666666666666,1.6484124764935126,0.06316079042339215,1.6489837159717098,0.9395248380129589
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,5.0,1.3580511528512091,1.3580511528512091,0.4351072752898017,0.04267361539642641,0.35752215884688987,0.5239485984405018,0.7561265997563396,0.03914046964098381,0.6769875825134817,0.8307548665673135,0.9415047109422344,0.03176625133348604,0.8750302845113623,0.9885790884959408,0.9819963324824598,0.003647454432655918,0.9707415974188258,0.9851553617935194,1.0233723650617264,1.013350148492191,1.0702164544274064,1.0231074889190934,0.1985,0.8095,0.0085,1.650735396914973,0.0689581281784895,1.6510784189865924,0.9438444924406048
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,5.0,1.6975639410640113,0.8487819705320057,0.3742883085415072,0.04308348815122941,0.29040376847705923,0.455022600497962,0.41607348703497693,0.03664609469175182,0.3644672679529885,0.49850496867383615,0.7906366918046024,0.1699998622646013,0.2654570641156975,0.9762729490312111,0.9860510430122479,0.005746719989740369,0.9768922994672211,0.9925978892316212,0.9992970552632653,1.109049572055076,1.0056034638232723,3.3280626019709127,0.196,0.5455000000000001,0.005666666666666667,1.738611844017002,0.11545267870552942,1.736650732437596,0.9438444924406048
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,5.0,1.6975639410640113,1.0185383646384067,0.37457366284854177,0.054485153133665365,0.28879596951081454,0.522745116588989,0.4099134299444303,0.07127456932177904,0.310692412994896,0.5930452259927146,0.8855522353316241,0.08649144469492914,0.673093536172675,0.9880717493841332,0.9566192246728306,0.07264149090294832,0.680088059790997,0.9827637733361186,1.2681533564787928,1.0677483229443678,1.0482607807086552,1.10659035190017,0.2155,0.624,0.008166666666666666,1.7331800893442484,0.10915940002883968,1.7316101271463924,0.9481641468682506
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p7_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,5.0,1.6975639410640113,1.1882947587448078,0.36116952034696265,0.0431953239612836,0.27314806719342943,0.4379240372626817,0.470876400946935,0.03319650280432899,0.4123665818528687,0.5390402454698965,0.8347246609081992,0.15136840657665698,0.4146442590188866,0.9830647402777873,0.9814139039392746,0.004208038482609068,0.9733469689263542,0.9877750106151711,1.0969414092496554,1.1797503199471642,1.0004283035108854,1.4565885993478052,0.187,0.604,0.008333333333333333,1.7249872707033085,0.09374390447406997,1.7243012482418827,0.9460043196544277
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p7_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,5.0,1.6975639410640113,1.3580511528512091,0.36636056293669006,0.046575961640902525,0.27597519249340513,0.4607860024507041,0.44343873302510833,0.06761688950279651,0.3303499966187124,0.5793692042160927,0.9109845848782512,0.0422739686595501,0.8189655138541816,0.970712350492474,0.9867394026992107,0.004274994875267111,0.978358359436232,0.992096587910314,1.069368291188039,1.9307085568963538,1.0156300087408994,1.4625085736464958,0.1945,0.6990000000000001,0.008333333333333333,1.7246282549246432,0.10032191212694186,1.723570224291345,0.9438444924406048
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,5.0,2.0370767292768135,0.8487819705320057,0.45266191473881495,0.07973275880307655,0.31466727967437175,0.573174553513054,0.5304555371766699,0.23435768300287746,0.264528017517093,0.8088592711549281,0.21284902354040455,0.2876838584005418,-0.30386124670246406,0.7199373126274139,0.8409090266300476,0.14833087875707646,0.6878144433633407,0.9916846654894312,2.587178008055727,9.869451373183145,1.282876018873341,42.96849488000747,0.196,0.36250000000000004,0.0055,1.7780128272000584,0.20883938738214322,1.7676153502384568,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,5.0,2.0370767292768135,1.0185383646384067,0.4311013589466935,0.10529718439069712,0.2594319109407212,0.577197941352064,0.45690155284431455,0.1685224679630551,0.249318369303142,0.6891451477849103,0.5915014885500698,0.22803426762092266,0.16074382455173652,0.9554549203200837,0.8222334434044127,0.15812415592287782,0.6523011715332839,0.9846330262635732,3.41520447754779,5.848604212121483,1.5286584115890094,56.2247282302276,0.1985,0.441,0.006500000000000001,1.7686015555048438,0.1908818493976255,1.7601724841256003,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,5.0,2.0370767292768135,1.1882947587448078,0.31922801095411396,0.04195173853840894,0.2540462267343602,0.415541902012524,0.336136184653355,0.0490880841799919,0.2549658457789723,0.4405914766354621,0.21322238212559716,0.09649691420821138,-0.018125914044800493,0.37093323552036606,0.9790839079923505,0.004528888684270719,0.9682183266794722,0.9835269750862524,1.0033586185832601,1.0084214489478054,1.26657349583587,1.3081250043077592,0.20700000000000002,0.3225,0.0065,1.7650110722684087,0.08846703162456308,1.7646993299447367,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,5.0,2.0370767292768135,1.3580511528512091,0.3411223550240007,0.0475038772974105,0.24061262346284637,0.42243588247353225,0.29091889835957574,0.05507204650520059,0.2218181351214152,0.4411853568212868,0.5566527240194633,0.233371668550264,0.12079344750707158,0.8841379541199704,0.9824536109783569,0.0029014471831684484,0.9733823007417978,0.9868212758508976,1.0027170049319665,1.1535958738704506,2.3064611279969363,1.028925288244241,0.20750000000000002,0.3935,0.005333333333333333,1.7647480870926273,0.10194700317368725,1.7637066394271075,0.9719222462203023
